,CV,log CV,RCVQ,log RCVQ,RCVM,log RCVM,Mistake
10.1038:s41586-023-05789-z_zero_fig12,0.1864562213834065,-0.7294231211929603,0.10842760527858966,-0.9648601339057675,0.14618354993768595,-0.835101495868188,zero
10.1038:s41586-023-05789-z_zero_fig13,0.6690892676074921,-0.17451593627843143,0.555627712683876,-0.2552161013693779,0.7290846989725135,-0.13722201604463644,zero
10.1038:s41586-023-05789-z_zero_fig14,0.010315495299437795,-1.9865099145014473,0.007718311467022878,-2.112477699763072,0.013093342661673814,-1.882949466191918,zero
10.1038:s41586-023-05789-z_zero_fig15,0.09721725231251241,-1.0122566577150574,0.08140214520246426,-1.0893641499349174,0.059265737219556934,-1.2271963089445703,zero
10.1038:s41586-023-05789-z_zero_fig16,0.416988191077107,-0.3798762438815617,0.5522336904687052,-0.25787710161141847,0.5586601665058748,-0.2528522935287217,zero
10.1038:s41586-023-05789-z_zero_fig17,0.11571168610673074,-0.9366227779939873,0.09574988310810197,-1.0188617475477186,0.07303305302139998,-1.1364805440438428,zero
10.1038:s41586-023-05789-z_zero_fig2,0.010252032031770688,-1.9891900455623621,0.005436961027954917,-2.2646437800026646,0.010747784560061572,-1.9686810476086296,zero
10.1038:s41586-023-05789-z_zero_fig3,0.11579543762752117,-0.9363085515949863,0.10730427375296027,-0.9693829804537589,0.06471334706926071,-1.1890061372490595,zero
10.1038:s41586-023-05789-z_zero_fig4,0.13801825196760592,-0.8600634773330805,0.12403207563257444,-0.9064659884761622,0.12948130567397456,-0.8877929298738567,zero
10.1038:s41586-023-05789-z_zero_fig5,0.0358747539702179,-1.4452110686480037,0.023784368765041128,-1.6237083702267257,0.019961470292008496,-1.6998074732596096,zero
